Dim,Key,TempoM
9020,1,4.69999e-05
9030,1,0.000242
9040,1,0.000509
9050,1,0.000183
9060,1,0.000188
9070,1,-9e-05
9080,1,0.00021
9090,1,0.000384
9100,1,0.00028
9110,1,0.000215
9120,1,0.000182
9130,1,0.000128
9140,1,0.00022
9150,1,0.000261
9160,1,0.000287
9170,1,6.2e-05
9180,1,3.2e-05
9190,1,0.000412
9200,1,0.000154
9210,1,0.000187
9220,1,0.000134
9230,1,8.7e-05
9240,1,0.000408
9250,1,0.000202
9260,1,0.000306
9270,1,-0.000103
9280,1,8.39999e-05
9290,1,0.000319
9300,1,8.6e-05
9310,1,8.19999e-05
9320,1,-4.10001e-05
9330,1,7.69999e-05
9340,1,0.000515
9350,1,3.80001e-05
9360,1,4.10001e-05
9370,1,6.3e-05
9380,1,0.000254
9390,1,0.00045
9400,1,4.20001e-05
9410,1,5.50002e-05
9420,1,3.80001e-05
9430,1,0.000284
9440,1,0.000602
9450,1,0.000216
9460,1,0.000152
9470,1,-9e-05
9480,1,0.000103
9490,1,0.000414
9500,1,0.000185
9510,1,0.000346
9520,1,-7.30001e-05
9530,1,0.00018
9540,1,-0.00019
9550,1,8.8e-05
9560,1,0.00058
9570,1,9.6e-05
9580,1,0.0001
9590,1,-1.30001e-05
9600,1,0.000139
9610,1,-0.000133
9620,1,0.000219
9630,1,5.8e-05
9640,1,0.000212
9650,1,0.000162
9660,1,0.000225
9670,1,0.000261
9680,1,1.00001e-05
9690,1,0.000288
9700,1,0.000594
9710,1,0.002322
9720,1,0.00038
9730,1,0.000212
9740,1,0.000205
9750,1,0.000217
9760,1,3.4e-05
9770,1,-0.000149
9780,1,0.00027
9790,1,0.00045
9800,1,0.000281
9810,1,8.7e-05
9820,1,-6.5e-05
9830,1,0.000198
9840,1,0.000239
9850,1,0.000186
9860,1,0.000428
9870,1,0.000129
9880,1,0.000157
9890,1,8.39999e-05
9900,1,0.000376
9910,1,0.000274
9920,1,0.000335
9930,1,0.000386
9940,1,5.7e-05
9950,1,0.000115
9960,1,0.000333
9970,1,0.000139
9980,1,-4.79999e-05
9990,1,7.90001e-05
10000,1,0.000773
